"";"DonorName";"RecipientName";"DonorCode";"RecipientCode";"IncomegroupName";"USD_Commitment_Defl";"USD_Received_Defl";"ShortDescription";"AgencyName";"FlowCode";"SectorCode";"ProjectTitle";"PurposeName";"SectorName";"ChannelName";"ChannelReportedName";"ExpectedStartDate";"CompletionDate";"LongDescription";"CommitmentDate";"USD_GrantEquiv";"USD_Disbursement_Defl";"Recipientstat SI.SPR.PCAP";"Recipientstat SI.POV.XPND.MD";"Recipientstat SP.POP.TOTL";"Recipientstat AG.SRF.TOTL.K2";"Recipientstat SI.SPR.PCAP";"Recipientstat SI.POV.XPND.MD";"Recipientstat SP.POP.TOTL";"Recipientstat AG.SRF.TOTL.K2"
1895997;"Germany";"Uganda";"5";"285";"LDCs";0.0;-0.0;"PROTECTION OF LAKE VICTORIA II";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Protection of Lake Victoria II";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2010-06-11";"2013-06-10";"The project  Protection of Lake Victoria II  consists of measures to improve sewerage and basic sanitation coverage in the city of Kampala.";"2009-08-03";2.63217;2.90668;0.0;0.0;31411096.0;241550.0;0.0;0.0;31411096.0;241550.0
1896010;"Germany";"Kenya";"5";"248";"LMICs";0.0;-0.0;"DEVELOPMENT OF THE WATERSECTOR II";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"13";"140";"Development of the Watersector II";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2008-10-22";"2011-10-22";"Rehabilitation and extension of water supply in secondary towns.";"2008-05-21";0.132761;0.187754;0.0;0.0;39791981.0;580370.0;0.0;0.0;39791981.0;580370.0
1896043;"Germany";"Tanzania";"5";"282";"LDCs";0.0;-0.0;"URBAN WATER AND SANITATION PROGRAMME";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Urban Water and Sanitation Programme";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2013-04-22";"2016-04-21";"Urban Water and Sanitation Programme";"2012-12-06";1.51162;1.66927;0.0;0.0;47052481.0;947300.0;0.0;0.0;47052481.0;947300.0
1896164;"Germany";"Lebanon";"5";"555";"UMICs";0.0;0.483855;"WASTEWATER PROJECT AL GHADIR";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"13";"140";"Wastewater Project Al Ghadir";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2011-07-22";"2014-07-21";"The project aims at improving sewage disposal, rehabilitate drinking water supply, and protecting the Jeita spring.";"2005-08-22";1.28824;3.1797;0.0;0.0;4698763.0;10450.0;0.0;0.0;4698763.0;10450.0
1896288;"Germany";"Bolivia";"5";"428";"LMICs";0.0;-0.0;"EMERGENCY PROGRAMME TRINIDAD";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Emergency Programme Trinidad";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2008-10-27";"2011-10-27";"Financial contribution shall secure a reliable and hygienic drinking water supply as well as an adequate sewage disposal in order to improve living conditons after the inundations of 2007.";"2007-12-14";0.111144;0.122735;0.0;0.0;9558439.0;1098580.0;0.0;0.0;9558439.0;1098580.0
1896305;"Germany";"Egypt";"5";"142";"LMICs";0.0;-0.0;"NAGA HAMMADI(ENVIRONMENTAL PROJECT)";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"13";"140";"Naga Hammadi(Environmental Project)";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2014-12-02";"2017-12-01";"Procurement and installation of various equipment (necessary for proper operation) and, to a limited scope only, the rehabilitation of the water supply networks as well as advisory services.";"2010-12-13";0.367306;0.796838;0.0;0.0;82761235.0;1001450.0;0.0;0.0;82761235.0;1001450.0
1896354;"Germany";"Egypt";"5";"142";"LMICs";0.0;-0.0;"WASTE WATER AMRIYA AND ALEXANDRIA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Waste Water Amriya and Alexandria";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2015-06-24";"2018-06-23";"Financial contribution shall improve waste water disposal in order to decrease health threats from poor sanitation.";"1999-12-01";0.686165;0.757727;0.0;0.0;67515591.0;1001450.0;0.0;0.0;67515591.0;1001450.0
1896414;"Germany";"Egypt";"5";"142";"LMICs";0.0;-0.0;"WASTE WATER AMRIYA AND ALEXANDRIA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Waste Water Amriya and Alexandria";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2015-06-24";"2018-06-23";"Financial contribution shall improve waste water disposal in order to decrease health threats from poor sanitation.";"1999-12-01";0.607843;0.671237;0.0;0.0;67515591.0;1001450.0;0.0;0.0;67515591.0;1001450.0
1896766;"Germany";"Bolivia";"5";"428";"LMICs";0.0;-0.0;"SECTOR INVESTMENT MEASURE WATER FOR SMALL COMMUNES";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Sector Investment Measure Water for Small Communes";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2013-11-13";"2016-11-12";"Sustainable provision with hygienic drinking water as well as securing sewage disposal in Bolivian rural areas.";"2008-12-11";0.173232;0.191298;0.0;0.0;9721454.0;1098580.0;0.0;0.0;9721454.0;1098580.0
1896795;"Germany";"Egypt";"5";"142";"LMICs";0.0;3.26327;"IMPROVED WATER AND WASTEWATER SERVICES PROGRAMME (IWSP)";"Kreditanstalt für Wiederaufbau";"13";"140";"Improved Water and Wastewater Services Programme (IWSP)";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2011-12-27";"2019-12-25";"Improvement of the water and wastewater services in the Governorates of Behira, Sharkia, Gharbia and Damietta";"2009-12-17";1.21427;2.45547;0.0;0.0;81134798.0;1001450.0;0.0;0.0;81134798.0;1001450.0
1897528;"Germany";"Tanzania";"5";"282";"LDCs";0.010629;-0.0;"STRENGTHENING OF THE RELATIONSHIP OF HAMBURG WITH DAR ES SALAAM";"City State of Hamburg";"11";"140";"Strengthening of the relationship of Hamburg with Dar es Salaam";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"City State of Hamburg";"2015-01-01";"2015-12-31";"Strengthening of the relationship of Hamburg with Dar es Salaam (water project)";"2015-01-01";0.00962517;0.010629;0.0;0.0;51482633.0;947300.0;0.0;0.0;51482633.0;947300.0
1897544;"Germany";"Tanzania";"5";"282";"LDCs";0.790795;-0.0;"CONSTRUCTION OF A COMPOSTING FACILITY FOR MARKET WASTE IN DAR ES SALAAM (KINONDONI MUNICIPAL COUNCIL)";"City State of Hamburg";"11";"140";"Construction of a composting facility for market waste in Dar es Salaam (Kinondoni Municipal Council)";"Waste management/disposal";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"City State of Hamburg";"2015-01-01";"2017-12-31";"Composting in Tansania";"2015-12-31";0.010762;0.0118844;0.0;0.0;51482633.0;947300.0;0.0;0.0;51482633.0;947300.0
1897881;"Germany";"Tanzania";"5";"282";"LDCs";0.00612475;-0.0;"CONSTRUCTION OF SIX WATER TANKS IN THE KARAGWE DIOCESE IN TANZANIA";"Federal State of Rhineland-Palatinate";"11";"140";"Construction of six water tanks in the Karagwe Diocese in Tanzania";"Basic drinking water supply";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2015-01-01";"2015-12-31";"Construction of six water tanks in the Karagwe Diocese in Tanzania";"2015-12-31";0.00554631;0.00612475;0.0;0.0;51482633.0;947300.0;0.0;0.0;51482633.0;947300.0
1898006;"Germany";"India";"5";"645";"LMICs";0.0;-0.0;"EXPERT INFORMATION SEMINAR FOR SPECIALISTS AND EXECUTIVE STAFF FROM INDIA  SEWAGE WATER AND WASTE MANAGEMENT  IN BAVARIA";"Federal State of Bavaria";"11";"140";"Expert information seminar for specialists and executive staff from India  sewage water and waste management  in Bavaria";"Education and training in water supply and sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"GIZ";"2014-07-20";"2014-07-27";"co-financing of preparation and execution of an expert seminar";"2014-05-16";6.145e-05;6.78588e-05;0.0;0.0;1295604184.0;3287259.0625;0.0;0.0;1295604184.0;3287259.0625
1898056;"Germany";"India";"5";"645";"LMICs";0.0;-0.0;"FOLLOW-UP-SEMINAR  SEWAGE WATER AND WASTE MANAGEMENT  FOR SPECIALISTS AND EXECUTIVE STAFF FROM INDIA IN KARNATAKA";"Federal State of Bavaria";"11";"140";"Follow-up-seminar  sewage water and waste management  for specialists and executive staff from India in Karnataka";"Education and training in water supply and sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"GIZ";"2015-01-24";"2015-01-30";"co-financing of preparation and execution of an expert seminar";"2014-12-10";0.0160313;0.0177032;0.0;0.0;1295604184.0;3287259.0625;0.0;0.0;1295604184.0;3287259.0625
1994271;"Germany";"Bolivia";"5";"428";"LMICs";0.0;-0.0;"DRINKING WATER SUPPLY AND SANITATION GUADALQUIVIR";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Drinking Water Supply and Sanitation Guadalquivir";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2013-08-05";"2016-08-04";"Financial contribution shall help to achieve an access to clean drinking water for the entire population as well as improve sewage disposal in order to reduce intake of pathogenic water.";"2011-11-03";0.682331;0.753494;0.0;0.0;10212954.0;1098580.0;0.0;0.0;10212954.0;1098580.0
2005810;"Germany";"Ethiopia";"5";"238";"LDCs";7.86941;-0.0;"IMPROVEMENT OF THE WATER SUPPLY AND SANITARY CARE IN REFUGEE CAMPS AND TAKING UP MUNICIPALITIES IN GAMBELLA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Improvement of the water supply and sanitary care in refugee camps and taking up municipalities in Gambella";"Basic drinking water supply";"I.4. Water Supply & Sanitation";"United Nations Children's Fund";"United Nations Children's Fund (UNICEF)";"2016-12-01";"2019-07-31";"Reduction of water-induced illnesses in refugee camps and taking up municipalities by an improved water supply and sewage disposal.";"2016-12-13";2.53124;2.77124;0.0;0.0;103603501.0;1104300.0;0.0;0.0;103603501.0;1104300.0
2006131;"Germany";"India";"5";"645";"LMICs";0.0;-0.0;"WATER SUPPLY";"Federal Ministry of Education and Research";"11";"140";"Water Supply";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Other non-financial corporations";"Other non-bank entity in provider country";"2013-06-01";"2017-05-31";"CLIENT India - Joint project WaLUE - Water Losses in Urban Environment, Sub-project C - Viable technologies to protect resources (water, IWRM, land, forests, settlements) and eco-technologies in the Developing Country";"2013-04-24";0.0225639;0.0247033;0.0;0.0;1280846129.0;3287260.0;0.0;0.0;1280846129.0;3287260.0
2006132;"Germany";"India";"5";"645";"LMICs";0.0;-0.0;"WATER SUPPLY";"Federal Ministry of Education and Research";"11";"140";"Water Supply";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Other non-financial corporations";"Other non-bank entity in provider country";"2013-06-01";"2017-05-31";"CLIENT India - Joint project WaLUE - Water Losses in Urban Environment, Sub-project D - Viable technologies to protect resources (water, IWRM, land, forests, settlements) and eco-technologies in the Developing Country";"2013-04-24";0.0284791;0.0311794;0.0;0.0;1280846129.0;3287260.0;0.0;0.0;1280846129.0;3287260.0
2006133;"Germany";"India";"5";"645";"LMICs";0.0;-0.0;"WATER SUPPLY";"Federal Ministry of Education and Research";"11";"140";"Water Supply";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Other non-financial corporations";"Other non-bank entity in provider country";"2013-06-01";"2017-05-31";"WaLUE - Water Losses in Urban Environment. Wilo Part - Pressure and energy management through pump control - Viable technologies to protect resources (water, IWRM, land, forests, settlements) and eco-technologies in the Developing Country";"2013-04-24";0.00827857;0.00906351;0.0;0.0;1280846129.0;3287260.0;0.0;0.0;1280846129.0;3287260.0
2006134;"Germany";"India";"5";"645";"LMICs";0.0;-0.0;"WATER SUPPLY";"Federal Ministry of Education and Research";"11";"140";"Water Supply";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Other non-financial corporations";"Other non-bank entity in provider country";"2013-06-01";"2017-05-31";"CLIENT India collaborative project WaLUE - Water Losses in Urban Environment, Sub-project F - Viable technologies to protect resources (water, IWRM, land, forests, settlements) and eco-technologies in the Developing Country";"2013-05-31";0.0158244;0.0173248;0.0;0.0;1280846129.0;3287260.0;0.0;0.0;1280846129.0;3287260.0
2006360;"Germany";"India";"5";"645";"LMICs";0.213643;-0.0;"SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS)";"Federal Ministry of Education and Research";"11";"140";"Scientific cooperation with other countries (not included in other areas)";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Other non-financial corporations";"Other non-bank entity in provider country";"2016-05-01";"2019-04-30";"Online-indication of pathogen-like pollution in water by fecal pigment (FP) analysis - Research funding with particular importance for developing countries / knowledge transfer";"2016-04-06";0.0432372;0.0473368;0.0;0.0;1324509589.0;3287259.0625;0.0;0.0;1324509589.0;3287259.0625
2006363;"Germany";"India";"5";"645";"LMICs";0.0;-0.0;"DEVELOPMENT OF SUSTAINABLE WATER TECHNOLOGIES";"Federal Ministry of Education and Research";"11";"140";"Development of Sustainable Water Technologies";"Basic drinking water supply";"I.4. Water Supply & Sanitation";"Other non-financial corporations";"Other non-bank entity in provider country";"2015-06-01";"2018-05-31";"CLIENT India - collaborative project NIRWINDU - Secure and sustainable drinking water supply in India by coupling near-natural and innovative procedures, sub-project 5 - Viable technologies to protect resources (water, integrated water resource management, land, forests, settlements) and eco-technologies in the Developing Country";"2015-05-29";0.0331748;0.0363203;0.0;0.0;1310152403.0;3287259.0625;0.0;0.0;1310152403.0;3287259.0625
2006590;"Germany";"Ethiopia";"5";"238";"LDCs";3.63203;-0.0;"REGIONAL UNHCR PROJECT IN EAST AFRICA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"regional UNHCR project in East Africa";"Basic drinking water supply";"I.4. Water Supply & Sanitation";"United Nations Office of the United Nations High Commissioner for Refugees";"United Nations Office of the United Nations High Commissioner for Refugees (UNHCR)";"2016-06-01";"2018-12-31";"improved socioeconomic development of refugees and taking up municipalities";"2016-05-10";0.552914;0.605339;0.0;0.0;103603501.0;1104300.0;0.0;0.0;103603501.0;1104300.0
2006601;"Germany";"Kenya";"5";"248";"LMICs";0.0;-0.0;"DEVELOPMENT OF THE WATER AND SANITATION SECTOR IN KENYA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Development of the Water and Sanitation Sector in Kenya";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public corporations";"GIZ";"2014-01-01";"2016-12-31";"Sustainable access of the urban poor to safe drinking water and basic sanitation is increased and the water resource management improved.";"2014-01-01";2.47366;2.7082;0.0;0.0;46699981.0;580370.0;0.0;0.0;46699981.0;580370.0
2006602;"Germany";"Kenya";"5";"248";"LMICs";1.1562;-0.0;"WATER SECTOR REFORM PROGRAMME KENYA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water Sector Reform Programme Kenya";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public corporations";"GIZ";"2016-09-26";"2018-12-31";"The governance of urban water supply and sanitation including water resources management is improved on a pro-poor basis.";"2016-09-26";0.00132366;0.00144916;0.0;0.0;49051686.0;580370.0;0.0;0.0;49051686.0;580370.0
