"";"DonorName";"RecipientName";"DonorCode";"RecipientCode";"IncomegroupName";"USD_Commitment_Defl";"USD_Received_Defl";"ShortDescription";"AgencyName";"FlowCode";"SectorCode";"ProjectTitle";"PurposeName";"SectorName";"ChannelName";"ChannelReportedName";"ExpectedStartDate";"CompletionDate";"LongDescription";"CommitmentDate";"Recipientstat SI.SPR.PCAP";"Recipientstat SI.POV.XPND.MD";"Recipientstat SP.POP.TOTL";"Recipientstat AG.SRF.TOTL.K2"
1434144;"Germany";"Thailand";"5";"764";"UMICs";0.037395;0.0;"SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS)";"Federal Ministry of Education and Research";"11";"140";"Scientific cooperation with other countries (not included in other areas)";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"Higher education institution";"2013-07-01";"2017-12-31";"Establishment of Joint Research Structures for the Development of a Sustainable Water Resources Management System in the Isan Region - Capacity building in the field of education and research";"2017-12-31";0.0;0.0;69209858.0;513120.0
1434168;"Germany";"Thailand";"5";"764";"UMICs";0.0476606;0.0;"SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS)";"Federal Ministry of Education and Research";"11";"140";"Scientific cooperation with other countries (not included in other areas)";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2017-11-01";"2018-04-30";"Polycentric approaches for the management of urban water resources in South-East Asia - a localization of the sustainability targets of Agenda 2030 and the New Urban Agenda at the municipal level - Technological research and development, Knowledge Transfer";"2017-10-18";0.0;0.0;69209858.0;513120.0
1435081;"Germany";"Haiti";"5";"349";"LDCs";0.11980899999999998;0.0;"RURAL DRINKING WATER SUPPLY SCHEMES IN HAITI";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Rural drinking water supply schemes in Haiti";"Basic drinking water supply";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2017-07-01";"2019-04-30";"Rural drinking water supply schemes in Haiti";"2017-06-22";0.0;0.0;10982366.0;27750.0
1435083;"Germany";"Haiti";"5";"349";"LDCs";0.1258;0.0;"SUSTAINABLE SELF-HELP ORIENTED BASIC DRINKING WATER SUPPLY AND NATURAL DISASTER MANAGEMENT IN RURAL COMMUNITIES OF LES CAYES DIOCESE, HAITI";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Sustainable self-help oriented basic drinking water supply and natural disaster management in rural communities of les Cayes Diocese, Haiti";"Basic drinking water supply";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2017-11-01";"2020-12-31";"Sustainable self-help oriented basic drinking water supply and natural disaster management in rural communities of les Cayes Diocese, Haiti";"2017-10-25";0.0;0.0;10982366.0;27750.0
1436805;"Germany";"Iraq";"5";"543";"UMICs";0.0729938;0.0;"SEMINAR FOR SPECIALISTS AND MANAGERIAL STAFF ON THE SUBJECT OF WASTE MANAGEMENT AND RECYCLING";"Federal State of Bavaria";"11";"140";"Seminar for specialists and managerial staff on the subject of waste management and recycling";"Waste management/disposal";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"Teaching institution/Research and development institute";"2017-09-01";"2017-12-31";"Seminar for specialists and managerial staff on the subject of waste management and recycling";"2017-12-31";0.0;0.0;37552781.0;435051.9921875
1438166;"Germany";"Jordan";"5";"549";"LMICs";89.85700000000001;0.0;"SUPPORT OF WATER SECTOR REFORMS (DEVELOPMENT POLICY LOAN)";"Kreditanstalt für Wiederaufbau";"13";"140";"Support of Water Sector Reforms (Development Policy Loan)";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Recipient Government";"Recipient Government";"2017-12-27";"2025-12-25";"Support of Water Sector Reforms (Development Policy Loan)";"2017-12-06";0.0;0.0;9779173.0;89320.0
1438169;"Germany";"Jordan";"5";"549";"LMICs";34.6249;0.0;"WASTE TO (POSITIVE) ENERGY.";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Waste to (positive) energy.";"Waste management/disposal";"I.4. Water Supply & Sanitation";"Public corporations";"GIZ";"2015-06-01";"2020-10-31";"In the refugee-taking up municipalities of Irbid, Ar Ramtha and Mafraq a labour-intensive valuable material collection looks conflict-extenuating and relieves the environment.";"2017-06-06";0.0;0.0;9779173.0;89320.0
1438170;"Germany";"Jordan";"5";"549";"LMICs";7.188560000000001;0.0;"STRENGTHENING THE CAPACITIES IN WASTE WATER MANAGEMENT";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Strengthening the capacities in waste water management";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public corporations";"GIZ";"2017-11-28";"2020-06-30";"The operational competencies in waste water management of the relevant stakeholders in the Jordanian water sector are improved.";"2017-11-28";0.0;0.0;9779173.0;89320.0
1438172;"Germany";"Jordan";"5";"549";"LMICs";0.024237;0.0;"MANAGEMENT OF WATER RESOURCES PROGRAMME";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Management of Water Resources Programme";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public corporations";"GIZ";"2011-03-22";"2016-06-29";"Governmental water institutions, water utilities and water users manage Jordan's water resources efficiently and sustainably.";"2017-12-31";0.0;0.0;9779173.0;89320.0
1438188;"Germany";"Jordan";"5";"549";"LMICs";3.5942800000000004;0.0;"VOCATIONAL TRAINING AND SKILL ENHANCEMENT FOR JORDANIANS AND SYRIAN REFUGEES IN THE WATER SECTOR (VOSWA)";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Vocational Training and Skill Enhancement for Jordanians and Syrian Refugees in the Water Sector (VOSWA)";"Education and training in water supply and sanitation";"I.4. Water Supply & Sanitation";"Public corporations";"GIZ";"2017-06-14";"2019-12-31";"Capacities of certified plumbers and technical staff of water institutions in Jordan are improved.";"2017-06-14";0.0;0.0;9779173.0;89320.0
1438200;"Germany";"Jordan";"5";"549";"LMICs";4.12279;0.0;"IMPROVED GROUNDWATER RESOURCES MANAGEMENT IN RESPONSE TO THE SYRIAN REFUGEE CRISIS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Improved Groundwater Resources Management in Response to the Syrian Refugee Crisis";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Central Government";"Central Government";"2015-09-01";"2018-08-31";"Due to huge groundwater overabstraction and serious water level declines in many areas of Jordan, water utilities have spent huge amounts of money over the past decade for repair and exchange of pumps and constant adjustment of water infrastructure. This was done often not taking into account the current and expected future availability of groundwater resources. The project helps the three involved entities to come to agreed processes for improved management of the remaining water resources, infrastructure planning and maintenance of infrastructure and thus ultimately contributes to improved water supply security and reduced costs.";"2017-01-01";0.0;0.0;9779173.0;89320.0
1438201;"Germany";"Jordan";"5";"549";"LMICs";38.339;0.0;"WATER SUPPLY AND SANITATION FOR SYRIAN REFUGEES AND HOST COMMUNITIES V";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water Supply and Sanitation for Syrian Refugees and Host Communities V";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Central Government";"Central Government";"2017-07-31";"2020-07-30";"Water Supply and Sanitation for Syrian Refugees and Host Communities V";"2017-07-31";0.0;0.0;9779173.0;89320.0
1438203;"Germany";"Jordan";"5";"549";"LMICs";4.79237;0.0;"CLIMATE AND RESOURCE CONSERVSATION THROUGH RECYCLING";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Climate and Resource Conservsation through Recycling";"Waste management/disposal";"I.4. Water Supply & Sanitation";"Public corporations";"GIZ";"2017-09-22";"2020-06-30";"For the Kingdom of Jordan proven components of a waste cycle economy are available in the Greater Amman Municipality (GAM).";"2017-09-22";0.0;0.0;9779173.0;89320.0
1438212;"Germany";"Jordan";"5";"549";"LMICs";3.5942800000000004;0.0;"CLIMATE PROTECTION IN THE WASTE WATER SECTOR - ACCOMPANYING MEASURE";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Climate Protection in the Waste Water Sector - Accompanying Measure";"Sanitation - large systems";"I.4. Water Supply & Sanitation";"Central Government";"Central Government";"2017-07-31";"2020-07-30";"Climate Protection in the Waste Water Sector - Accompanying Measure";"2017-07-31";0.0;0.0;9779173.0;89320.0
1438213;"Germany";"Jordan";"5";"549";"LMICs";4.79237;0.0;"WATER LOSS REDUCTION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water loss reduction";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public corporations";"GIZ";"2017-07-31";"2020-06-30";"The capacities of the Water Authority of Jordan for the sustainable reduction of technical and administrative water losses are improved.";"2017-07-31";0.0;0.0;9779173.0;89320.0
1438223;"Germany";"Jordan";"5";"549";"LMICs";3.5942800000000004;0.0;"SUPPORT OF JORDAN COMMUNITIES IN DEALING WITH THE SYRIAN REFUGEES CRISES";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Support of Jordan communities in dealing with the Syrian Refugees crises";"Waste management/disposal";"I.4. Water Supply & Sanitation";"Public corporations";"GIZ";"2017-08-04";"2020-06-30";"Collection and transportation of municipal waste is improved in selected municipalities.";"2017-08-04";0.0;0.0;9779173.0;89320.0
1438227;"Germany";"Jordan";"5";"549";"LMICs";0.179714;0.0;"VOCATIONAL TRAINING AND EMPLOYMENT PROMOTION IN THE WATER SECTOR";"Federal State of Bavaria";"11";"140";"Vocational training and employment promotion in the water sector";"Education and training in water supply and sanitation";"I.4. Water Supply & Sanitation";"Public corporations";"GIZ";"2016-03-01";"2017-12-31";"Vocational training and employment promotion in the water sector";"2017-12-31";0.0;0.0;9779173.0;89320.0
1438236;"Germany";"Jordan";"5";"549";"LMICs";2.74388;0.0;"MANAGEMENT OF GROUNDWATER RESOURCES";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Management of Groundwater Resources";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Central Government";"Central Government";"2016-08-01";"2019-07-31";"The BGR supports the Jordanian Ministry of Water and Irrigation (MWI) in the assessment of the groundwater resources and the simulation of its future development under feasible water management scenarios. The results of this cooperation are highly relevant for the sensitization of the decision makers on the critical water resources situation in Jordan and may constitute a driving force for the political sensitive but necessary water demand management.";"2017-01-01";0.0;0.0;9779173.0;89320.0
1438240;"Germany";"Jordan";"5";"549";"LMICs";0.000324322;0.0;"WORKSHOPS TO PROMOTE ENERGY EFFICIENCY PROGRAMS AND MEASURES IN THE WATER AND SEWAGE SECTOR";"Federal Min. for the Env., Nature Conservation and Nuclear Safety";"11";"140";"Workshops to promote energy efficiency programs and measures in the water and sewage sector";"Education and training in water supply and sanitation";"I.4. Water Supply & Sanitation";"Networks";"Network";"2016-06-01";"2017-01-31";"Promotion of efficiency and innovation in the water and wastewater sector";"2017-01-01";0.0;0.0;9779173.0;89320.0
1438249;"Germany";"Jordan";"5";"549";"LMICs";0.202577;0.0;"DEVELOPMENT AND IMPLEMENTATION OF A STRATEGIC MODELING TOOL FOR WATER MANAGEMENT IN JORDAN";"Federal Min. for the Env., Nature Conservation and Nuclear Safety";"11";"140";"Development and implementation of a strategic modeling tool for water management in Jordan";"Education and training in water supply and sanitation";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"Teaching institution/Research and development institute";"2017-10-01";"2019-09-30";"The goal of this capacity building project is to further develop the model of the Jordanian water sector developed in the JWP into a strategic management tool and to implement it in the respective countries. To this end, all Jordanian experts should be such that the tool is managed permanently by the Jordanian authorities and allows its compliance with the rules.";"2017-10-27";0.0;0.0;9779173.0;89320.0
1438271;"Germany";"Jordan";"5";"549";"LMICs";9.58474;0.0;"WATER SUPPLY AND SANITATION FOR SYRIAN REFUGEES AND HOST COMMUNITIES VI";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water Supply and Sanitation for Syrian Refugees and Host Communities VI";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Central Government";"Central Government";"2017-07-31";"2020-07-30";"Water Supply and Sanitation for Syrian Refugees and Host Communities VI";"2017-07-31";0.0;0.0;9779173.0;89320.0
