"";"DonorName";"RecipientName";"DonorCode";"RecipientCode";"IncomegroupName";"USD_Commitment_Defl";"USD_Received_Defl";"ShortDescription";"AgencyName";"FlowCode";"SectorCode";"ProjectTitle";"PurposeName";"SectorName";"ChannelName";"ChannelReportedName";"ExpectedStartDate";"CompletionDate";"LongDescription";"CommitmentDate";"Recipientstat SI.SPR.PCAP";"Recipientstat SI.POV.XPND.MD";"Recipientstat SP.POP.TOTL";"Recipientstat AG.SRF.TOTL.K2"
1625171;"Germany";"Bolivia";"5";"428";"LMICs";1.73705;0.0;"SUMINISTRO DE AGUA POTABLE Y ELIMINACIÓN DE AGUAS RESIDUALES EN ÁREAS SUBURBANAS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Suministro de agua potable y eliminación de aguas residuales en áreas suburbanas";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Central Government";"Central Government";"2019-12-20";"2022-12-19";"Suministro de agua potable y eliminación de aguas residuales en áreas suburbanas";"2019-12-20";0.0;0.0;11513100.0;0.0
1625177;"Germany";"Bolivia";"5";"428";"LMICs";0.30653;0.0;"PROMOTION OF THE QUALITY INFRASTRUCTURE (QI) TO SUPPORT THE MEASUREMENT OF CONSUMPTION AND QUALITY OF DRINKING WATER AND WASTE WATER";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Promotion of the quality infrastructure (QI) to support the measurement of consumption and quality of drinking water and waste water";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Central Government";"Central Government";"2016-01-01";"2019-09-30";"The objective - 'The reliability of consumption measurements and quality tests in the drinking- and wastewater sector, were improved through the strengthening of the services of the Bolivian Institut of Metrology (IBMETRO = Instituto Boliviano de Metrología)'. Indicators - 1. At least two accredited laboratories exist for the 5 (five) basic parameters of the NB 512 (besids EPSAS La Paz, EPSAS = Empresa Pública Social de Agua y Saneamiento). 2. IBMETRO carries out 6 (six) bilateral comparisons with EPSAs, for control their drinking water meters. 3. IBMETRO offers Proficiency Testing for 10 (ten) waste water parameters.";"2019-01-01";0.0;0.0;11513100.0;0.0
1625184;"Germany";"Bolivia";"5";"428";"LMICs";0.00955288;0.0;"REPAIR OF WATER SUPPLY PIPES AND CONSTRUCTION OF GREENHOUSES FOR AGRICULTURAL PRODUCTION MANCO CAPAC IN BOLIVIA";"Foreign Office";"11";"140";"Repair of water supply pipes and construction of greenhouses for agricultural production Manco Capac in Bolivia";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Recipient Government";"Recipient Government";"2019-04-15";"2019-11-14";"The drinking water supply in the region near Lake Titicaca is inadequate. Although a pipeline was built in 1995 to supply water to the community, the 270 inhabitants in the village Manco Capac currently have very little water. Several pipes in the water supply system have been damaged, allowing the water to be used inefficiently and a lot of water to seep away. Many villages near Lake Titicaca could benefit from increasing tourism, but unfortunately this is not the case due to the municipality's poor geographical location, climatic conditions and precarious housing situation. Moreover, due to the low temperatures in the region, vegetables cannot be grown without greenhouses.";"2019-03-07";0.0;0.0;11513100.0;0.0
1625188;"Germany";"Bolivia";"5";"428";"LMICs";11.5803;0.0;"SUMINISTRO DE AGUA POTABLE Y ELIMINACIÓN DE AGUAS RESIDUALES EN ÁREAS SUBURBANAS III";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"13";"140";"Suministro de agua potable y eliminación de aguas residuales en áreas suburbanas III";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Central Government";"Central Government";"2019-12-20";"2022-12-19";"Suministro de agua potable y eliminación de aguas residuales en áreas suburbanas III";"2019-12-20";0.0;0.0;11513100.0;0.0
1625192;"Germany";"Bolivia";"5";"428";"LMICs";8.68524;0.0;"PERIAGUA - PROGRAMME FOR SUSTAINABLE DRINKING WATER AND SANITARY SERVICES IN SUB-URBAN AREAS III";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"PERIAGUA - Programme for sustainable drinking water and sanitary services in sub-urban areas III";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public corporations";"GIZ";"2020-04-01";"2023-03-31";"The capacities of the water sector institutions for development of drinking water supply and sanitation including climate sensitive water ressources management are improved.";"2019-11-25";0.0;0.0;11513100.0;0.0
1625198;"Germany";"Bolivia";"5";"428";"LMICs";23.1606;0.0;"AGUA POTABLE, SANEAMIENTO Y ALCANTARILLADO EN AREAS PERIURBANAS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"13";"140";"Agua Potable, Saneamiento y Alcantarillado en Areas Periurbanas";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Central Government";"Central Government";"2019-12-20";"2022-12-19";"Agua Potable, Saneamiento y Alcantarillado en Areas Periurbanas";"2019-12-20";0.0;0.0;11513100.0;0.0
1625656;"Germany";"Colombia";"5";"437";"UMICs";0.017365799999999997;0.0;"COOPERATION WITH FOREIGN RESEARCH INSTITUTIONS (NOT INCLUDED IN OTHER AREAS)";"Federal Ministry of Education and Research";"11";"140";"Cooperation with foreign research institutions (not included in other areas)";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"Teaching institution/Research and development institute";"2019-11-01";"2019-12-31";"Research to preserve and improve living conditions and sustainable land use in developing countries, i.a. due to climate change";"2019-10-31";0.0;0.0;50339443.0;0.0
1625687;"Germany";"Colombia";"5";"437";"UMICs";45.7851;0.0;"PROGRAMA DE PROTECCIÓN AMBIENTAL MUNICIPAL (SAVER)";"Kreditanstalt für Wiederaufbau";"13";"140";"Programa de protección ambiental municipal (SAVER)";"Sanitation - large systems";"I.4. Water Supply & Sanitation";"Central Government";"Central Government";"2019-12-19";"2027-12-17";"Programa de protección ambiental municipal (SAVER)";"2019-12-19";0.0;0.0;50339443.0;0.0
1625753;"Germany";"Colombia";"5";"437";"UMICs";8.68524;0.0;"GREEN JOBS - INCREASE OF THE WASTE RECYCLING RATE (SDG 12)";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Green Jobs - Increase of the waste recycling rate (SDG 12)";"Waste management/disposal";"I.4. Water Supply & Sanitation";"Public corporations";"GIZ";"2019-10-01";"2023-03-31";"In selected metropolitan regions the recycling of waste is increased within the framework of circular economy strategies.";"2019-10-17";0.0;0.0;50339443.0;0.0
1627633;"Germany";"Uganda";"5";"285";"LDCs";0.428472;0.0;"PROMOTING RESTORATION AND PROTECTION OF RIVER RWIZI SYSTEMS AND CATCHMENT AREA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Promoting Restoration and Protection of River Rwizi Systems and Catchment Area";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2019-09-01";"2021-08-31";"Promoting Restoration and Protection of River Rwizi Systems and Catchment Area";"2019-08-29";0.0;0.0;44269594.0;0.0
1627637;"Germany";"Uganda";"5";"285";"LDCs";0.602176;0.0;"SUPPORTING WOMEN GROUPS TO IMPROVE RESILIENCE AND ADAPTATION TO THE EFFECTS OF CLIMATE CHANGE IN SOUTH WEST UGANDA, CONTINUATION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Supporting Women Groups to Improve Resilience and Adaptation to the Effects of Climate Change in South West Uganda, Continuation";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2020-01-01";"2022-12-31";"Supporting Women Groups to Improve Resilience and Adaptation to the Effects of Climate Change in South West Uganda, Continuation";"2019-11-28";0.0;0.0;44269594.0;0.0
1627650;"Germany";"Uganda";"5";"285";"LDCs";0.00923587;0.0;"DRILLING OF PRODUCTIVE WATER WELL IN AOYALIRA, KARAMOJA REGION, UGANDA";"Foreign Office";"11";"140";"Drilling of productive water well in Aoyalira, Karamoja Region, Uganda";"Basic drinking water supply";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2019-05-01";"2019-10-31";"Improve safe water supply for communities around PIAN - UPE Wildlife Reserve through drilling a productive water well.";"2019-04-29";0.0;0.0;44269594.0;0.0
1627671;"Germany";"Uganda";"5";"285";"LDCs";0.0115803;0.0;"CLEAN WATER FOR THE DISTRICT RAKAI, UGANDA";"Federal State of Lower-Saxony";"11";"140";"Clean water for the district Rakai, Uganda";"Basic drinking water supply";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2019-12-06";"2020-06-30";"This project aims to construct in the upper part of the Minziro settlement a water storage tank, a water kiosk, a pump, solar cells to power the other appliances and a pipeline from the water storage tank to a well-located in the lower part of the settlement.";"2019-12-06";0.0;0.0;44269594.0;0.0
1627695;"Germany";"Uganda";"5";"285";"LDCs";0.173705;0.0;"INCREASED ACCESS TO WATER SUPPLY, IMPROVED HYGIENE AND ADEQUATE SANITATION FOR FISHER COMMUNITIESAT LAKE VICTORIA, MUKONO DISTRICT, UGANDA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Increased access to water supply, improved hygiene and adequate sanitation for fisher communitiesat Lake Victoria, Mukono District, Uganda";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"University, college or other teaching institution, research institute or think-tank";"2019-03-05";"2023-09-30";"The goal is to enable german NGOs and their local partners to implement development projects.";"2019-03-05";0.0;0.0;44269594.0;0.0
1627703;"Germany";"Uganda";"5";"285";"LDCs";1.38964;0.0;"ENHANCED WATER SECURITY AND SANITATION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Enhanced water security and sanitation";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public corporations";"GIZ";"2017-09-01";"2020-08-31";"Capacities of the Ugandan water sector institutions with regards to adaptation to climate change and provision of water and sanitation services at broad scale are strengthened.";"2019-12-31";0.0;0.0;44269594.0;0.0
1627960;"Germany";"Lebanon";"5";"555";"UMICs";0.5292399999999999;0.0;"BIWAC III - TRAINING FOR TRAINEES OF THE BAVARIAN INSTITUTIONAL WATER COOPERATION IN LEBANON";"Federal State of Bavaria";"11";"140";"BIWAC III - Training for trainees of the Bavarian Institutional Water Cooperation in Lebanon";"Education and training in water supply and sanitation";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"Teaching institution/Research and development institute";"2019-07-01";"2020-12-31";"Enabling the Tunisian water management staff to qualify and train employees.";"2019-12-31";0.0;0.0;6855713.0;0.0
1630166;"Germany";"India";"5";"645";"LMICs";0.5767;0.0;"SUSTAINING LIVELIHOODS OF POOR THROUGH COLLECTIVE APPROACHES AND REBUILDING WATER INFRASTUCTURE IN ANDHRA PRADESH";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Sustaining livelihoods of poor through collective approaches and rebuilding water infrastucture in Andhra Pradesh";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2019-04-01";"2022-03-31";"Sustaining Livelihoods for Poor by collective water infrastructure";"2019-03-28";0.0;0.0;1366417754.0;0.0
1630200;"Germany";"India";"5";"645";"LMICs";5.79016;0.0;"ENVIRONMENT, CLIMATE AND WATER SECURITY";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Environment, Climate and Water Security";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public corporations";"GIZ";"2019-04-01";"2022-03-31";"Water resources management is improved with regard to water security und climate adaption on national, federal and local level.";"2019-03-01";0.0;0.0;1366417754.0;0.0
1631730;"Germany";"Sudan";"5";"278";"LDCs";3.4740900000000003;0.0;"STRENGTHENING RESILIENCE AND TRANSITIONAL DEVELOPMENT OF CONFLICT AND DROUGHT AFFECTED COMMUNITIES IN DARFUR";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Strengthening Resilience and Transitional Development of Conflict and Drought Affected Communities in Darfur";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"OXFAM - provider country office (OXFAM)";"2019-09-15";"2022-12-31";"The objective of the project is to contribute to sustainably strengthening the resilience of vulnerable communities in North, South and East Darfur through integrated WASH measures and improved food security.";"2019-09-18";0.0;0.0;42813238.0;0.0
1631765;"Germany";"Sudan";"5";"278";"LDCs";0.24245500000000003;0.0;"SUSTAINABLE WATER AND HYGIENE IN RED SEA STATE, SUDAN";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Sustainable water and hygiene in Red Sea State, Sudan";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"University, college or other teaching institution, research institute or think-tank";"2019-03-05";"2023-09-30";"The goal is to enable german NGOs and their local partners to implement development projects.";"2019-03-05";0.0;0.0;42813238.0;0.0
