"";"DonorName";"RecipientName";"DonorCode";"RecipientCode";"IncomegroupName";"USD_Commitment_Defl";"USD_Received_Defl";"ShortDescription";"AgencyName";"FlowCode";"SectorCode";"ProjectTitle";"PurposeName";"SectorName";"ChannelName";"ChannelReportedName";"ExpectedStartDate";"CompletionDate";"LongDescription";"CommitmentDate";"USD_GrantEquiv";"USD_Disbursement_Defl";"Recipientstat SI.SPR.PCAP";"Recipientstat SI.POV.XPND.MD";"Recipientstat SP.POP.TOTL";"Recipientstat AG.SRF.TOTL.K2"
2341464;"Germany";"Kenya";"5";"248";"LMICs";0.0295055;0.0;"CONSTRUCTION OF COMPOST TOILET IN THE PRIMARY SCHOOL NYASANJA AS PART OF THE EDUCATIONAL WORKS IN KENYA";"Federal State of Saxony";"11";"140";"Construction of compost toilet in the primary school Nyasanja as part of the educational works in Kenya";"Basic sanitation";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2018-09-01";"2018-12-31";"Construction of 5 separate compost toilets for the boys and 7 separate compost toilets for the girls of Nyasanja Primary School. Installation of rainwater barrels with connection to the separation toilets and to the classrooms with use of rainwater for hygiene measures and irrigation. Educational work of the functioning of separation toilets. Execution of the construction project together with the young people of the construction specialist courses, who are trained during the implementation of the project.";"2018-08-27";0.0295055;0.0295055;0.0;0.0;51393010.0;580370.0
2342138;"Germany";"Lebanon";"5";"555";"UMICs";23.0733;0.0;"UNICEF  WASH II";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"UNICEF  WASH II";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"United Nations Children's Fund";"United Nations Children's Fund (UNICEF)";"2018-12-01";"2021-05-31";"The objectives are to improve water infrastructure and water supply in Lebanon and to create positive employment and income effects for vulnerable Lebanese and refugees.";"2018-12-05";8.26154;8.26154;0.0;0.0;6848925.0;10450.0
2342161;"Germany";"Bangladesh";"5";"666";"LDCs";106.22;0.0;"CLIMATE CHANGE ADAPTED DRINKING WATER RESOURCES MANAGEMENT";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"13";"140";"Climate change adapted Drinking Water Resources Management";"Water supply - large systems";"I.4. Water Supply & Sanitation";"Central Government";"Central Government";"2018-10-17";"2021-10-16";"Climate change adapted Drinking Water Resources Management Dhaka - Saidabad Water Treatment Plant Project Phase III";"2018-10-17";"";0.0;0.0;0.0;161356039.0;147630.0
2342322;"Germany";"India";"5";"645";"LMICs";0.421136;0.0;"SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS)";"Federal Ministry of Education and Research";"11";"140";"Scientific cooperation with other countries (not included in other areas)";"Waste management/disposal";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"Teaching institution/Research and development institute";"2018-03-01";"2021-02-28";"Joint project - Biotechnology for the recovery of germanium, indium and copper from industrial copper dust waste (Bio-CuInGe), sub- project - HZDR - Technological research and development, Knowledge Transfer";"2018-07-31";0.0731228;0.0731228;0.0;0.0;1352617328.0;3287259.0625
2342527;"Germany";"India";"5";"645";"LMICs";0.172097;0.0;"SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS)";"Federal Ministry of Education and Research";"11";"140";"Scientific cooperation with other countries (not included in other areas)";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Other non-financial corporations";"Other non-financial corporations";"2018-04-01";"2021-03-31";"Joint project - Integrated Diagnostics of Contaminants in Water Supply and Management System, sub- project - sifin diagnostics gmbh - Technological research and development, Knowledge Transfer";"2018-06-20";0.0230861;0.0230861;0.0;0.0;1352617328.0;3287259.0625
2342709;"Germany";"India";"5";"645";"LMICs";0.0571361;0.0;"SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS)";"Federal Ministry of Education and Research";"11";"140";"Scientific cooperation with other countries (not included in other areas)";"Basic drinking water supply";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"Higher education institution";"2015-10-01";"2019-03-31";"Treatment of contaminated drinking water using hybrid low-cost process - Viable technologies to protect resources (water, Integrated Water Resource Management (IWRM), land, forests, settlements) and eco-technologies in the developing country";"2018-01-01";0.0571361;0.0571361;0.0;0.0;1352617328.0;3287259.0625
2343203;"Germany";"India";"5";"645";"LMICs";0.318659;0.0;"CAPACITATING SMALL FARMERS AND THEIR COLLECTIVES ON COPING WITH WATER SCARCITY";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Capacitating small farmers and their collectives on coping with water scarcity";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2018-04-01";"2021-03-31";"Capacitating small farmers and their collectives on coping with water scarcity";"2018-08-01";0.0967863;0.0967863;0.0;0.0;1352617328.0;3287259.0625
2343685;"Germany";"Kenya";"5";"248";"LMICs";0.0526561;0.0;"EXPERT INFORMATION SEMINAR WATER IN BAVARIA FOR SPECIALISTS AND EXECUTIVE STAFF";"Federal State of Bavaria";"11";"140";"Expert information seminar water in Bavaria for specialists and executive staff";"Education and training in water supply and sanitation";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"Teaching institution/Research and development institute";"2018-05-13";"2018-05-20";"co-financing of preparationand execution of an expert seminar";"2018-05-14";0.0526561;0.0526561;0.0;0.0;51393010.0;580370.0
2344011;"Germany";"Bangladesh";"5";"666";"LDCs";0.0148212;0.0;"WATER AND SANITATION PROGRAM FOR THE POOR CHAR PEOPLE IN FARIDPUR, BANGLADESH";"Foreign Office";"11";"140";"Water and sanitation program for the poor Char people in Faridpur, Bangladesh";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Developing country-based NGO";"Developing country-based NGO";"2018-08-12";"2018-12-31";"In the framework of the small-scale program the Embassy grants funding to the local NGO Daridrya Nirashan Prochesta (DNP) for its project on building up drinking water and sanitation facilities in several poor villages on the river islands (Char) of Padma River in Faridpur, Bangladesh. River islands are created when rivers change their natural flow. The supply situation is generally rudimentary on these islands as well as possibilities for income generations are very limited, not least because the soil contains a lot of arsenic. Through the implementation of the project, DNP provides several villages on these islands with new or renovated drinking water and sanitation facilities. The goal is to improve general hygienic and sanitary conditions in this region that hardly benefits from support by the Government of Bangladesh.";"2018-08-12";0.0148179;0.0148179;0.0;0.0;161356039.0;147630.0
2344094;"Germany";"Kenya";"5";"248";"LMICs";0.587749;0.0;"SUPPORT OF A SAFE AND SUSTAINABLY RELIABLE WATER AND SANITATION SUPPLY IN DRY AREAS OF MERU DIOCESE, KENYA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Support of a safe and sustainably reliable water and sanitation supply in dry areas of Meru diocese, Kenya";"Basic drinking water supply";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2018-11-01";"2022-10-31";"Support of a safe and sustainably reliable water and sanitation supply in dry areas of Meru diocese, Kenya";"2018-11-22";0.0660923;0.0660923;0.0;0.0;51393010.0;580370.0
2344260;"Germany";"India";"5";"645";"LMICs";0.120093;0.0;"SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS)";"Federal Ministry of Education and Research";"11";"140";"Scientific cooperation with other countries (not included in other areas)";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Other non-financial corporations";"Other non-financial corporations";"2018-03-01";"2021-02-28";"Joint project - Smart and reliable water and wastewater infrastructure systems for our future cities in India and Germany, sub- project - tandler.com - Viable technologies to protect resources (water, land, forests, settlements) and eco-technologies in the developing country";"2018-06-21";0.0208116;0.0208116;0.0;0.0;1352617328.0;3287259.0625
2344920;"Germany";"Kenya";"5";"248";"LMICs";0.129824;0.0;"WATER SECTOR REFORM PROGRAMME KENYA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water Sector Reform Programme Kenya";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public corporations";"GIZ";"2017-01-01";"2018-12-31";"The governance of urban water supply and sanitation including water resources management is improved on a pro-poor basis.";"2018-12-31";2.4115;2.4115;0.0;0.0;51393010.0;580370.0
2344959;"Germany";"India";"5";"645";"LMICs";0.150942;0.0;"SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS)";"Federal Ministry of Education and Research";"11";"140";"Scientific cooperation with other countries (not included in other areas)";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Other non-financial corporations";"Other non-financial corporations";"2018-03-01";"2021-02-28";"Joint project - Smart and reliable water and wastewater infrastructure systems for our future cities in India and Germany, sub- project - Scheer - Viable technologies to protect resources (water, land, forests, settlements) and eco-technologies in the developing country";"2018-06-18";0.0205948;0.0205948;0.0;0.0;1352617328.0;3287259.0625
2345247;"Germany";"India";"5";"645";"LMICs";0.0756108;0.0;"SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS)";"Federal Ministry of Education and Research";"11";"140";"Scientific cooperation with other countries (not included in other areas)";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2016-05-01";"2019-07-31";"Online-indication of pathogen-like pollution in water by fecal pigment (FP) analysis - Research funding of particular significance for developing countries / Knowledge transfer";"2018-01-01";0.0756108;0.0756108;0.0;0.0;1352617328.0;3287259.0625
2345740;"Germany";"Ethiopia";"5";"238";"LDCs";11.8022;0.0;"ENLARGEMENT AND OPERATIONAL OPTIMIZATION OF WATER AND SANITATIONFOR REFUGEES AND HOST COMMUNITIES";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Enlargement and operational optimization of water and sanitationfor refugees and host communities";"Basic drinking water supply";"I.4. Water Supply & Sanitation";"United Nations Children's Fund";"United Nations Children's Fund (UNICEF)";"2018-11-10";"2020-11-30";"The aim of the new Special Initiative module is to improve and - in view of the ongoing displacement situation - sustainable water and sanitation for South Sudanese Refugees and host communities in the Ethiopian states of Gambella and To create Benishangul-Gumuz.";"2018-11-30";10.3151;10.3151;0.0;0.0;109224559.0;1104300.0
2345770;"Germany";"Lebanon";"5";"555";"UMICs";15.3429;0.0;"WATER WASTEWATER PROGRAMME FOR HOST COMMUNITIES OF REFUGEES II";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water Wastewater Programme for Host Communities of Refugees II";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Central Government";"Central Government";"2018-04-11";"2021-04-10";"Water Wastewater Programme for Host Communities of Refugees II";"2018-04-11";"";0.0;0.0;0.0;6848925.0;10450.0
2346129;"Germany";"Uganda";"5";"285";"LDCs";1.29824;0.0;"CONTRIBUTE TU SUSTAINABLY MANAGED LOKERE WATER CATCHMENT AREA THAT SUPPORTS LOCAL LIVELIHOODS AND DEVELOPMENT IN KARAMOOJA, UGANDA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Contribute tu sustainably managed Lokere Water Catchment Area that supports local livelihoods and development in Karamooja, Uganda";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2018-11-01";"2021-12-31";"Contribute tu sustainably managed Lokere Water Catchment Area that supports local livelihoods and development in Karamooja, Uganda";"2018-10-17";0.118022;0.118022;0.0;0.0;42723139.0;241550.0
2346505;"Germany";"India";"5";"645";"LMICs";0.371797;0.0;"SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS)";"Federal Ministry of Education and Research";"11";"140";"Scientific cooperation with other countries (not included in other areas)";"Waste management/disposal";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"Higher education institution";"2018-04-01";"2021-03-31";"Joint project - Smart Cities integrated energy supply, carbon sequestration and urban organic waste treatment through combined solar sludge drying and pyrolysis (PYRaSOL), sub- project - ISAH - Energy technologies and energy efficiency";"2018-08-06";0.0852118;0.0852118;0.0;0.0;1352617328.0;3287259.0625
2346745;"Germany";"Lebanon";"5";"555";"UMICs";3.54066;0.0;"MANAGEMENT OF GROUNDWATER RESOURCES IN LIBANON";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Management of Groundwater Resources in Libanon";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Central Government";"Central Government";"2018-11-01";"2021-10-31";"The project supports Lebanese efforts to improve water resources management. The aim is to better balance usable groundwater resources, including consideration of water quality, as a basis for effective water supply infrastructure planning, management and protection of groundwater resources.";"2018-04-26";0.0222721;0.0222721;0.0;0.0;6848925.0;10450.0
